coordinates
1  -3.602298136513e-01   1.283495348752e-01 
2  -3.601665534386e-01   1.396959175858e-01 
3  -3.704732784778e-01   1.399823869449e-01 
4  -3.810551836873e-01   1.310551830442e-01 
5   3.602298108223e-01  -6.283495363436e-01 
6   3.399999936626e-01  -6.329136733789e-01 
7   3.500570518634e-01  -6.407077284464e-01 
8   3.601665525990e-01  -6.396959179868e-01 
9   3.978743198961e-01  -2.700000000000e-01 
10   3.828254045989e-01  -2.700000000000e-01 
11   3.907626604246e-01  -2.800000000000e-01 
12   3.994999791558e-01  -2.800000000000e-01 
13   3.786171874835e-01  -2.100000000000e-01 
14   3.826458332798e-01  -2.300000000000e-01 
15   3.905938223181e-01  -2.200000000000e-01 
16   3.897899305507e-01  -2.100000000000e-01 
17   3.995703124999e-01  -2.100000000000e-01 
18   3.993457031239e-01  -2.200000000000e-01 
19   3.785833330693e-01  -2.500000000000e-01 
20   3.897982855141e-01  -2.500000000000e-01 
21   3.905928095623e-01  -2.400000000000e-01 
22   3.976562499982e-01  -2.300000000000e-01 
23   3.993343098929e-01  -2.400000000000e-01 
24   3.996739127305e-01  -4.100000000000e-01 
25   3.995208722730e-01  -4.200000000000e-01 
26   4.096472115015e-01  -4.200000000000e-01 
27   4.098097824531e-01  -4.100000000000e-01 
28   4.198913042017e-01  -3.900000000000e-01 
29   4.093397102404e-01  -3.900000000000e-01 
30   4.096472099140e-01  -4.000000000000e-01 
31   4.199184781513e-01  -4.000000000000e-01 
32   4.200000000000e-01  -4.100000000000e-01 
33   4.198893229155e-01  -2.700000000000e-01 
34   4.199169921866e-01  -2.800000000000e-01 
35   4.300764973955e-01  -2.800000000000e-01 
36   4.303889973955e-01  -2.700000000000e-01 
37   6.041666666667e-02  -5.800000000000e-01 
38   5.833333333333e-02  -5.700000000000e-01 
39   5.454861111111e-02  -5.750000000000e-01 
40   5.510416666667e-02  -5.800000000000e-01 
41   4.491666666667e-01  -3.700000000000e-01 
42   4.497916666667e-01  -3.750000000000e-01 
43   4.548958333333e-01  -3.750000000000e-01 
44   4.547916666667e-01  -3.700000000000e-01 
45   4.500000000000e-01  -3.800000000000e-01 
46   4.550000000000e-01  -3.800000000000e-01 
47   1.000000000000e-01  -6.916666666667e-01 
48   1.000000000000e-01  -6.804166666667e-01 
49   9.000000000000e-02  -6.801041666667e-01 
50   9.000000000000e-02  -6.895833333333e-01 
51   8.000000000000e-02  -6.916666666667e-01 
52   8.000000000000e-02  -6.804166666667e-01 
53   8.000000000000e-02  -6.700000000000e-01 
54   9.000000000000e-02  -6.700000000000e-01 
55   1.000000000000e-01  -6.500000000000e-01 
56   9.000000000000e-02  -6.500000000000e-01 
57   9.000000000000e-02  -6.600000000000e-01 
58   1.000000000000e-01  -6.600000000000e-01 
59   5.999999999865e-02   1.698913043468e-01 
60   5.999999994903e-02   1.593397132582e-01 
61   6.999999997188e-02   1.596472116990e-01 
62   6.999999999899e-02   1.699184782601e-01 
63   8.000000000000e-02   1.700000000000e-01 
64   7.999999999872e-02   1.598097826069e-01 
65   7.999999999669e-02   1.496739130387e-01 
66   6.999999994077e-02   1.495208726709e-01 
67   5.000000000000e-02  -3.400000000000e-01 
68   5.510416666667e-02  -3.400000000000e-01 
69   5.454861111111e-02  -3.350000000000e-01 
70   5.020833333333e-02  -3.350000000000e-01 
71  -2.400000000000e-01   1.496739130249e-01 
72  -2.500000000001e-01   1.495208726167e-01 
73  -2.500000000005e-01   1.408063951445e-01 
74  -2.400000000007e-01   1.399846403907e-01 
75  -2.200000000010e-01   1.479023311431e-01 
76  -2.300000000003e-01   1.495208726168e-01 
77  -2.300000000016e-01   1.408063951449e-01 
78  -2.200000000039e-01   1.329136724273e-01 
79  -2.400000000024e-01   1.288153733214e-01 
80  -1.200000000021e-01   1.496739130255e-01 
81  -1.300000000061e-01   1.495208726185e-01 
82  -1.300000000390e-01   1.408063951563e-01 
83  -1.200000000449e-01   1.399846404039e-01 
84  -1.000000000542e-01   1.479023311584e-01 
85  -1.100000000175e-01   1.495208726217e-01 
86  -1.100000000911e-01   1.408063951708e-01 
87  -1.000000002109e-01   1.329136724869e-01 
88  -1.200000001596e-01   1.288153733686e-01 
89   4.500000000000e-01  -1.800000000000e-01 
90   4.497916666667e-01  -1.750000000000e-01 
91   4.454513888889e-01  -1.750000000000e-01 
92   4.448958333333e-01  -1.800000000000e-01 
93   4.395833333333e-01  -1.800000000000e-01 
94   4.416666666667e-01  -1.700000000000e-01 
95   4.900000000000e-01   7.000000000000e-02 
96   4.950000000000e-01   7.000000000000e-02 
97   4.950000000000e-01   7.500000000000e-02 
98   4.900000000000e-01   7.500000000000e-02 
99  -2.800000000000e-01  -1.916666666667e-01 
100  -2.700000000000e-01  -1.895833333333e-01 
101  -2.700000000000e-01  -1.800651041667e-01 
102  -2.800000000000e-01  -1.803776041667e-01 
103  -2.800000000000e-01  -1.698437500000e-01 
104  -2.700000000000e-01  -1.698828125000e-01 
105   1.213743500486e-01  -4.700000000000e-01 
106   1.173252988685e-01  -4.500000000000e-01 
107   1.093865717250e-01  -4.600000000000e-01 
108   1.101969616024e-01  -4.700000000000e-01 
109   1.004279891298e-01  -4.700000000000e-01 
110   1.006374547042e-01  -4.600000000000e-01 
111   1.213743480926e-01  -4.300000000000e-01 
112   1.101969610235e-01  -4.300000000000e-01 
113   1.093865715294e-01  -4.400000000000e-01 
114   1.023165760773e-01  -4.500000000000e-01 
115   1.006374546960e-01  -4.400000000000e-01 
116   3.786256494905e-01  -5.000000000000e-02 
117   3.898030382453e-01  -5.000000000000e-02 
118   3.906134280519e-01  -4.000000000000e-02 
119   3.826747006255e-01  -3.000000000000e-02 
120   3.976834239096e-01  -3.000000000000e-02 
121   3.993625452849e-01  -4.000000000000e-02 
122   3.995720108644e-01  -5.000000000000e-02 
123   3.976834238311e-01  -7.000000000000e-02 
124   3.993625452391e-01  -6.000000000000e-02 
125   3.906134277219e-01  -6.000000000000e-02 
126   3.826746996813e-01  -7.000000000000e-02 
127  -3.778038194444e-01  -1.278845568158e-01 
128  -3.792816840278e-01  -1.394722714503e-01 
129  -3.695797164352e-01  -1.405161933111e-01 
