coordinates
1   8.641566469672e-02  -6.876213270900e-01 
2   8.973143064966e-02  -6.959678439338e-01 
3   9.569150872662e-02  -6.882772142365e-01 
4   6.920673410008e-02  -4.302183367356e-01 
5   7.691949175161e-02  -4.355009817498e-01 
6   7.862058146981e-02  -4.256317982072e-01 
7  -4.223721267335e-01   1.040591799345e-01 
8  -4.095731438698e-01   1.025701791894e-01 
9  -4.199059876546e-01   1.139957312552e-01 
10   8.966192154219e-02  -4.362793100108e-01 
11   8.993051431015e-02  -4.171070332731e-01 
12   6.094071073088e-02  -4.446287875664e-01 
13   6.920820540761e-02  -4.501703349448e-01 
14   6.917843291690e-02  -4.402133136583e-01 
15   6.094719743469e-02  -4.346438442323e-01 
16   5.274389667524e-02  -4.389931810709e-01 
17  -4.024738718069e-01  -1.709549279152e-01 
18  -4.082684444491e-01  -1.583331421499e-01 
19  -4.135768906968e-01  -1.721434627695e-01 
20  -3.896290391393e-01  -1.809036984686e-01 
21  -3.856025087536e-01  -1.735170056932e-01 
22  -3.935292853036e-01  -1.736619809678e-01 
23  -3.988730046240e-01  -1.804053880968e-01 
24  -3.894725517513e-01  -1.610608333805e-01 
25  -3.803758687869e-01  -1.803268530516e-01 
26  -4.306762803750e-01  -1.600474106024e-01 
27  -4.214687882566e-01  -1.652661580072e-01 
28  -4.212080626961e-01  -1.530939988930e-01 
29  -4.311221828685e-01  -1.496359298256e-01 
30  -4.308953442951e-01   1.396311123669e-01 
31  -4.235047524764e-01   1.356019076273e-01 
32  -4.236549129516e-01   1.435321185525e-01 
33  -4.304015909664e-01   1.488790641043e-01 
34  -4.110489411371e-01   1.394705159819e-01 
35  -4.303165649465e-01   1.303718377653e-01 
36  -4.100472917101e-01   1.806709045496e-01 
37  -4.152623802038e-01   1.714616308009e-01 
38  -4.030941426485e-01   1.711968562407e-01 
39  -3.996384462564e-01   1.811192271411e-01 
40  -4.083246715828e-01   1.582504999888e-01 
41  -4.208526421221e-01   1.811222398279e-01 
42  -4.209495507889e-01   1.524764478582e-01 
43  -3.554982954023e-01   1.714357544465e-01 
44  -3.666861603316e-01   1.604967952566e-01 
45  -3.461498544007e-01   1.603721153354e-01 
46  -3.657238888648e-01   1.731916211645e-01 
47  -3.602231462247e-01   1.808382791008e-01 
48  -3.899702886496e-01   1.817286968879e-01 
49  -3.937809800864e-01   1.742879418384e-01 
50  -3.856757848148e-01   1.744313898306e-01 
51  -3.803823323292e-01   1.812992076796e-01 
52   9.752631417254e-02  -6.709545482034e-01 
53   9.173843899041e-02  -6.583268703830e-01 
54   8.642314967566e-02  -6.721451894211e-01 
55   1.103713375675e-01  -6.809036612834e-01 
56   1.143985367583e-01  -6.735155094559e-01 
57   1.064707701587e-01  -6.736614758334e-01 
58   1.011272791685e-01  -6.804061489876e-01 
59   1.105295996899e-01  -6.610531436547e-01 
60   1.196223346209e-01  -6.803241589362e-01 
61   6.929182105646e-02  -6.600254945238e-01 
62   7.852585930606e-02  -6.652598749947e-01 
63   7.879068817958e-02  -6.530894911795e-01 
64   6.887857340393e-02  -6.496336525401e-01 
65   6.886859651732e-02  -6.708514302537e-01 
66   6.825235564520e-02  -6.399681717908e-01 
67   7.570309120536e-02  -6.437753299035e-01 
68   7.555747288668e-02  -6.356712222700e-01 
69   6.869515013976e-02  -6.303812085428e-01 
70   8.783387425974e-02  -6.388461264441e-01 
71   7.851919909791e-02  -6.055245702815e-01 
72   8.946371438073e-02  -6.166889418883e-01 
73   8.960724492704e-02  -5.961878941206e-01 
74   7.677564060980e-02  -6.157313932299e-01 
75   6.912816456123e-02  -6.102302013181e-01 
76   7.836944407691e-02  -2.938437540770e-01 
77   6.879046575977e-02  -2.889921057266e-01 
78   6.892321197642e-02  -2.992637347866e-01 
79   4.307372352725e-01  -3.199600568702e-01 
80   4.390439117829e-01  -3.254142696576e-01 
81   4.390900599282e-01  -3.153544053785e-01 
82   4.307284999518e-01  -3.099194836328e-01 
83   4.471886261555e-01  -3.210951814451e-01 
84   4.308231279695e-01  -3.298380851558e-01 
85   4.472136111533e-01  -2.310721830010e-01 
86   4.390266126911e-01  -2.254178345356e-01 
87   4.390255590997e-01  -2.354260078179e-01 
88   4.472258768038e-01  -2.410559306320e-01 
89   4.307750378395e-01  -2.298401250551e-01 
90   4.472340063453e-01  -2.210437139626e-01 
91   4.390684793141e-01  -2.653765381962e-01 
92   4.390851175081e-01  -2.753564137609e-01 
93   4.471901261764e-01  -2.711058442877e-01 
94   4.473498120719e-01  -2.609069600683e-01 
95   4.472095740045e-01  -2.810765626565e-01 
96   4.307149682395e-01  -2.699180171991e-01 
97   7.680307435862e-02  -3.445462411078e-01 
98   7.846270586564e-02  -3.344868075454e-01 
99   6.906025987124e-02  -3.397383329033e-01 
100   6.909725931841e-02  -3.497857151097e-01 
101   6.906987669064e-02  -3.297000039684e-01 
102   8.956769439837e-02  -3.439586193749e-01 
103   4.307896405515e-01  -3.598423205876e-01 
104   4.390563972208e-01  -3.653865085047e-01 
105   4.390509942025e-01  -3.553971705182e-01 
106   4.308031147158e-01  -3.498321139721e-01 
107   2.498061256025e-01  -6.808834960090e-01 
108   2.598274501389e-01  -6.808717874926e-01 
109   2.545865376749e-01  -6.731370731861e-01 
110   2.344002406272e-01  -6.731609783967e-01 
111   2.239330707275e-01  -6.717641225121e-01 
112   2.297152242374e-01  -6.809563096176e-01 
113   2.397783049480e-01  -6.808675307041e-01 
114   2.197054665455e-01  -6.811564359514e-01 
115   2.333455456093e-01  -6.602738890668e-01 
116   1.359748373647e-01  -6.698967710990e-01 
117   1.474078644231e-01  -6.595581437077e-01 
118   1.297845953842e-01  -6.571482466785e-01 
119   1.459109879278e-01  -6.723589351900e-01 
120   1.403502093448e-01  -6.801122786874e-01 
121   1.961899898666e-01  -6.716788123310e-01 
122   1.858140336963e-01  -6.730366560457e-01 
123   1.903643828537e-01  -6.808586598735e-01 
124   2.003801321273e-01  -6.811113631480e-01 
125   1.802943232066e-01  -6.807516574400e-01 
126   1.868645140295e-01  -6.601548915535e-01 
127   1.236100575945e-01  -6.701895327114e-01 
128   1.503483968905e-01  -6.804070008012e-01 
129   1.558211691644e-01  -6.710709088571e-01 
130   1.603090346615e-01  -6.806054991973e-01 
131   9.183151304383e-02  -6.800818356325e-01 
132   8.371284316157e-02  -6.804902511706e-01 
133   4.390614095848e-01  -1.653849469992e-01 
134   4.390750871303e-01  -1.553883036511e-01 
